title,description
AMD Ryzen 5 7600 Hexacore Gaming PC 32GB DDR5 AMD RX 7600,"Amd Ryzen 5 7600 Hexacore AM5 Gaming PC 32GB DDR5 AMD RX 7600 $799 Please do not send offers, we will not take them. No one beats our prices! Features: AMD Ryzen 5 7600 Hexacore CPU 32GB DDR5 Ram 1TB Nvme SSD AMD RX 7600 8GB Dedicated Graphics Wifi Windows 11 Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 27"" 1080p 180Hz $150 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax www.jeremiahscomputerstore.com we have lots more units!!!!"
Macpro Book,In great condition. Ready to use
Various Refurbished/Upgraded Computers,"These computers have been cleaned up, clean operating system installed and have been upgraded to Solid State Drives. These are obviously older machines but should be fine for most day to day things. They are not high end gaming machines, these came from office environments where they were used mainly for email, office applications, web browsing. I'm very busy, so I'm sorry about any slow responses. If any sell I will update the listing. Thank You. Dell Inspiron 3650 Intel i5-6400 CPU 8GB RAM 1TB SSD Hard Drive Nvidia GeForce GT730 Video Card $150 Dell Inspiron 3670 Intel i5-8400 12GB RAM 256GB SSD Hard Drive Windows 11 Home $200 Dell Inspiron 3668 Intel i5-7400 8GB RAM 1TB SSD Hard Drive Intel HD630 Video $175 Acer Aspire TC-885 Intel i5-8400 8GB RAM 1TB SSD Hard Drive $200 Dell Inspiron 3668 Intel i5-7400 8GB RAM 500GB SSD Hard Drive Intel HD630 Video Windows 10 Home $165"
I'd like to echo device,We only use the Alexa AA couple of times
"New, sealed. Logitech wireless mouse M220","Logitech wireless mouse M220. Brand New, still in its original sealed package, recently purchased from a local store. (See pictures.) Reason for sale: duplicate Asking price: $15."
"New, sealed. Logitech wireless mouse M325","Logitech wireless mouse M325. Brand New, still in its original sealed package, recently purchased from a local store. (See picture.) Reason for sale: duplicate Asking $20."
Sylvania LCD monitor,Sylvani LCD monitor. Perfectly fine working condition. Smoke free home. Feel free to make an offer.
Mac Mini M2,"Bought a brand new Mac Mini M2 a year ago from the Apple store at Eastview mall. It's been sitting on my desk with no use, paid $650.00 with tax. .Literally brand new in perfect condition, I prefer to use windows.... Save some money and buy this... Local sales only...Cash only...Don't ask me to trade...And scammers don't text me or email me with all your BS please...Thanks for looking...Info below Mac mini M2 8-Core CPU and 10-Core GPU (Early 2023) 256GB SSD"
Gaming laptop for sale,"Brand new HP gaming laptop for sale. I bought it on Black Friday for my son for college but he no longer needs it. Brand new, still in box."
ASUS TUF Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.
ASUS TUF Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.
ASUS TUF Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.
ASUS TUF Gaming laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.
ASUS Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.
ASUS Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.
TP-Link Deco AX1800 2-Pack WiFi Mesh,Brand new Deco AX1800 X20 2-Pack WiFi Mesh system. Open box but not used. https://www.tp-link.com/us/deco-mesh-wifi/product-family/deco-x20/
Gaming PC,Great Budget and entry level gaming PC Comes with a new version of Windows 10 installed on a 256GB SSD and also has a 1TB Hard Drive inside Has a fan controller to turn to fans up or down on the PC and the CPU cooler does a great job of keeping everything cool. CPU: Xeon E3 1245v5 (4-core 8-threads 3.90GHz) GPU: AMD RX 580 RAM: 16GB DDR4 PSU: 650W Thermaltake Case: NZXT with plenty of room for any type of build and can fit many more drives. The cable management could be better but I just installed a brand new power supply and admittedly did not care to hide any wires better as I have just upgraded to a new PC myself. Asking $300 or best offer shoot me an offer. I can throw in a USB Bluetooth adapter for $10 as well if you'd need.
Lenovo Legion 5,"Newer Gaming Computer Bought to have something to use while repairing an upgraded to windows 11 Pro. No longer Need. Just under $1500 invested including cost to update to Win 11 Pro. The operating system will be set like a new computer Will not respond to text Messages because of scammers. if text, leave a call back number and best time to call. Also e-mail with call back number also."
Gaming PC for sale,"Works perfectly fine with no issues just looking to upgrade. Mini factor Challenger AMD Radeon rx6600 graphics, gigabyte b550m k mother board, built in wifi, ryzen 5 3600 6 core processor No trades. Cash only"
Gaming PC,"Used gaming PC for sale. Rtx 3060 graphics, 1tb SSD, ryzen 5600x processor, rog strix b450f mother board. Computer works great with no issues, looking to upgrade. Not interested in trades, cash only"
HP OfficeJet 3830,For Sale: HP OfficeJet 3830 in excellent working condition. Includes two new ink cartridges. call or text five ate five too five nine seven six won one
MSI GF63 Gaming Laptop,"This is the gf63, specifically the 2023 model with an rtx 4050 (laptop gpu) and an a i7 processor chip. I added 16 gb of ram so it now has 32gb of ddr4. Very clean case, one to two minor scuff marks. I’ve ran countless games on this thing over the last year or so and it has been beyond reliable. I play heavy pc vr titles and many demanding triple a games and have yet to experience any lag or buffer. The laptop could have lasted me well over 5 more years but I came across a desktop recently and would like to get this off my hands. If you’re looking for a gaming laptop that can run just about whatever you throw at it, that’s this thing. It has multiple built in overclock features that deliver high speed performance. Looking for 750 obo, message with questions."
"Asus 27 inch, Full HD, Frameless Monitor (Brand New, Unopened Box)","ASUS VA27EQSB Eye Care Monitor – 27 inch, Full HD, IPS, Frameless, 75Hz, Adaptive-Sync, Low Blue Light, Flicker Free, Ergonomic Design, Wall Mountable Brand new in an unopened box. Amazon accidentally sent me two and initially I waited too long to return it. Great monitor, I have one that I use daily and it’s helped a lot with eye fatigue. Local drop off available."
"Lenovo ThinkBook 15 G2 ITL 20VE00VWUS 15.6"" Notebook - Full HD - 1920","Lenovo ThinkBook 15 G2 ITL 20VE00VWUS 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Mineral Gray Please note: Picture show windows 10 but this one was actually ordered with windows 11 New in Box asking $300"
Mac mini (Late 2014),"Mac mini (Late 2014) i5/ 8GB /1TB I have two of the these one is server and the other one is workstation, $100 each or make an offer"
Mac mini (Late 2014),"Mac mini (Late 2014) i5/ 8GB /1TB I have two of the these one is server and the other one is workstation, $100 each or make an offer"
Lenovo IdeaPad 3 (14IAU7) Laptop model year 2022,"Lenovo IdeaPad 3 14IAU7 Laptop (2022) | 14"" 1920x1080 FHD Windows 11 Home comes with original power pack * Powers up but nothing comes up on the screen, (otherwise Like new condition,) if you can fix it and you want it please make me an offer."
Rosetta Stone V3: Spanish (Latin America) Level 1-5 Set with Audio Companion,Brand new in shrink-wrapped box Rosetta Stone V3: Spanish (Latin America) Level 1-5 Set with Audio Headphone Companion (for speech recognition) For Mac or PC $40 cash Thanks!
"3 New Mice (Mouse) - Logitech G402, Logitech M325, Lenovo M100","For sale, we have three brand new mice (mouse) in their original packaging. (See pictures of the real items.) -------------------------------------- 1. Logitech wireless mouse M325. - 18 month battery; - 33 feet (10 meter) wireless connection; - ultra-precise scrolling; - back and forward wheel for web navigation. -------------------------------------- 2. Logitech wired gaming mouse G402 Hyperion Fury: Features: - Exclusive Delta Zero gaming sensor; - High-Speed fusion engine built to withstand 420 IPS; - Programmable buttons: 6 controls, including dpi shift; - 4 on-the-fly adjustable dpi settings: 240-4000; - On-board memory profile; - Ultra-low friction feet; -------------------------------------- 3. Lenovo IdeaPad M100 Gaming RGB Wired Mouse: Main features: - 7 programmable buttons; - A precise 3200 DPI sensor; - 2-zone 7-color cycling LED backlights, allowing you to customize the function of your mouse to suit each mission. - fast USB report rate: 1000Hz (1 ms) - Micro-switches with 10 million click lifecycle (much more durable than other similarly priced mouse). -------------------------------------- Reason for sale: duplicate Price for three mice: $45 or best offer."
"2 Brand New Gaming Mice (Mouse) - Logitech G402, Lenovo M100","Two Brand New gaming mice in their original packaging. -------------------------------------- 1. Lenovo IdeaPad Gaming M100 RGB Wired Mouse (see pictures of the real item): Main features: - 7 programmable buttons; - A precise 3200 DPI sensor; - 2-zone 7-color cycling LED backlights, allowing you to customize the function of your mouse to suit each mission. - fast USB report rate: 1000Hz (1 ms) - Micro-switches with 10 million click lifecycle (much more durable than other similarly priced mouse). -------------------------------------- 2. Logitech wired gaming mouse G402 Hyperion Fury (see pictures of the real item): Features: - Exclusive Delta Zero gaming sensor; - High-Speed fusion engine built to withstand 420 IPS; - Programmable buttons: 6 controls, including dpi shift; - 4 on-the-fly adjustable dpi settings: 240-4000; - On-board memory profile; - Ultra-low friction feet; -------------------------------------- Reason for sale: duplicate Price for two mice: $30."
Rochester/Gates Dells,"This guy ghosted on a scheduled appointment to buy a computer, after an hour and a half round trip to meet him at the place he specified. He is passive-aggressive, demanding, inflexible, and overall asshat. Don't waste your time with this spazz."
Red devil gaming system,For sale is a Ryzen 5 3600 @3.0ghz with a boost of 4.2ghz This machine is a fresh new build... Everything is new... 500gb nvme m.2 for booting up 500gb ssd for storage.. Corsair 8gb 3200mhz ddr4 rgb ram Nvidia geforce gtx 1650 4gb gddr6 Wifi 6 / bluetooth 5.2 6 120mm fully addressable rgb fans 360mm Dare Devil addressable rgb liquid cooling system 800 watt modular psu Case is a Hype 2340 Windows 11 Great smooth running machine.. also looks great... $600.00 text me show contact info
Mario theme gaming system,"For sale is 12th gen Mario theme gaming system.. it's a intel i5 12400f @2.5ghz with turbo boost of 4.0ghz Corsair ddr4 16gb rgb 3200mhz ram 2tb total storage (1 drive is a 1tb nvme m.2 drive for fast booting, the other is a 1tb ssd drive for storage) Graphic card is a evga geforce gtx 1660ti 6gb Gddr6 Wifi 6 / bluetooth 5.2 240mm deepcool loop cooling system 8 rgb fully addressable Montech case 800 watt evga modular psu 3.2 inch it's smart cool display/ with aida64 Windows 11 This is a brand new build, every part is nothing machine was built to match every part so there's no bottleneck, everything works smoothly quick response and very quite $800.00 text show contact info"
iBuyPrinters- Sell Me Your New & Used Printers!,"Small local printer business looking to purchase inventory. Cash Paid for: New & used printers, scanners, vintage computers, video games and consoles! Please feel free to reach out to us with questions or concerns! I will need photos and model number of the items. Pickup/dropoff (By Appointment Only)"
