title,description,label,text,predicted_label,match,flagged,human_label,match_human
Intel All in One i5-6600 Computer,"Intel all in one computer I5-6600 Does not come with the keyboard or mouse, if you need one it can be added for an extra cost All specs are in the pics Has Bluetooth and wifi email or TXT ONLY 585-6six6-879zero",computers,"Intel All in One i5-6600 Computer Intel all in one computer I5-6600 Does not come with the keyboard or mouse, if you need one it can be added for an extra cost All specs are in the pics Has Bluetooth and wifi email or TXT ONLY 585-6six6-879zero",computers,True,,computers,True
Lenovo ThinkPad E14 (intel core i5-10210U),Lenovo thinkpad e14 Intel core i5-10210U All specs in pics Open to any and all offers Brand new without box email or TXT ONLY 585-6six6-879zero,computers,Lenovo ThinkPad E14 (intel core i5-10210U) Lenovo thinkpad e14 Intel core i5-10210U All specs in pics Open to any and all offers Brand new without box email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Intel All in One Computer i3-6300T,"All in one computer For all in one only, if you need a keyboard or mouse it can be added for an extra cost All specs are in the pics email or TXT ONLY 585-6six6-879zero",computers,"Intel All in One Computer i3-6300T All in one computer For all in one only, if you need a keyboard or mouse it can be added for an extra cost All specs are in the pics email or TXT ONLY 585-6six6-879zero",computers,True,,computers,True
Workstation/Nas Gaming PC,Workstation/Nas Gaming PC Has 10 seta ports Specs are in the pics Tower and power cord only email or TXT ONLY 585-6six6-879zero,computers,Workstation/Nas Gaming PC Workstation/Nas Gaming PC Has 10 seta ports Specs are in the pics Tower and power cord only email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Cyberpower Gaming PC (Windows 11),Cyberpower Gaming PC Specs are in the pics Windows 11 email or TXT ONLY 585-6six6-879zero,computers,Cyberpower Gaming PC (Windows 11) Cyberpower Gaming PC Specs are in the pics Windows 11 email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Intel Gaming Computer w/RGB Lights (Windows 11),Intel Gaming computer with RGB lights Windows 11 Specs are in the pics Graphics card is new---superclocked overclocked edition email or TXT ONLY 585-6six6-879zero,computers,Intel Gaming Computer w/RGB Lights (Windows 11) Intel Gaming computer with RGB lights Windows 11 Specs are in the pics Graphics card is new---superclocked overclocked edition email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Latitude E7450 w/backlit keyboard (Windows 11) MULTIPLE IN STOCK,"Dell latitude E7450 I5 CPU 8 gb ram (upgradeable) 256 m.2ssd Comes with charger, good battery Fresh copy of windows 10 or 11, your choice Have multiple in stock, willing to make a deal on multiple Specs may vary (multiple in stock) email or TXT ONLY 585-6six6-879zero",computers,"Dell Latitude E7450 w/backlit keyboard (Windows 11) MULTIPLE IN STOCK Dell latitude E7450 I5 CPU 8 gb ram (upgradeable) 256 m.2ssd Comes with charger, good battery Fresh copy of windows 10 or 11, your choice Have multiple in stock, willing to make a deal on multiple Specs may vary (multiple in stock) email or TXT ONLY 585-6six6-879zero",computers,True,,computers,True
Dell Latitude E7240 Laptop w/bluetooth,Dell latitude E7240 laptop Has bluetooth Specs in pics email or TXT ONLY 585-6six6-879zero,computers,Dell Latitude E7240 Laptop w/bluetooth Dell latitude E7240 laptop Has bluetooth Specs in pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Precision Workstation/Gaming (Windows 11),256 SSD 1.5 T storage Xeon 4 core 8 thread 16 GB ram ddr4 4 GB m200 graphics card Windows 11 email or TXT ONLY 585-6six6-879zero,computers,Dell Precision Workstation/Gaming (Windows 11) 256 SSD 1.5 T storage Xeon 4 core 8 thread 16 GB ram ddr4 4 GB m200 graphics card Windows 11 email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Latitude E5570 Laptop w/bluetooth,Dell latitude E5570 laptop Has bluetooth Specs are in the pics Has a gpu email or TXT ONLY 585-6six6-879zero,computers,Dell Latitude E5570 Laptop w/bluetooth Dell latitude E5570 laptop Has bluetooth Specs are in the pics Has a gpu email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Latitude E7270 Laptop w/bluetooth and webcam,Dell Latitude E7270 Laptop w/bluetooth and webcam Backlit keyboard Specs are in the pics Windows 10 or 11 email or TXT ONLY 585-6six6-879zero,computers,Dell Latitude E7270 Laptop w/bluetooth and webcam Dell Latitude E7270 Laptop w/bluetooth and webcam Backlit keyboard Specs are in the pics Windows 10 or 11 email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell XPS 13 Ultrabook Touchscreen Laptop,Dell XPS 13 Ultrabook touchscreen laptop More specs are in the pics Has bluetooth email or TXT ONLY 585-6six6-879zero,computers,Dell XPS 13 Ultrabook Touchscreen Laptop Dell XPS 13 Ultrabook touchscreen laptop More specs are in the pics Has bluetooth email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Black Dell Laptop w/bluetooth,Black dell laptop with Bluetooth Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,Black Dell Laptop w/bluetooth Black dell laptop with Bluetooth Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell XPS TouchScreen Laptop w/GPU,Dell XPS TouchScreen Laptop w/GPU Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,Dell XPS TouchScreen Laptop w/GPU Dell XPS TouchScreen Laptop w/GPU Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell XPS Laptop w/Bluetooth (Windows 11),Dell XPS Laptop w/Bluetooth (Windows 11) Specs 256 ssd 16 gb ram I7 6820 HQ Intel HD graphics 530 Nvidia quadro M1000M Bluetooth and wifi Windows 11 email or TXT ONLY 585-6six6-879zero,computers,Dell XPS Laptop w/Bluetooth (Windows 11) Dell XPS Laptop w/Bluetooth (Windows 11) Specs 256 ssd 16 gb ram I7 6820 HQ Intel HD graphics 530 Nvidia quadro M1000M Bluetooth and wifi Windows 11 email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
ThinkPad Laptop T470s,"Thinkpad laptop t470s Like new, no longer have the box All specs are in the pics in the ad email or TXT ONLY 585-6six6-879zero",computers,"ThinkPad Laptop T470s Thinkpad laptop t470s Like new, no longer have the box All specs are in the pics in the ad email or TXT ONLY 585-6six6-879zero",computers,True,,computers,True
Dell Laptop w/Bluetooth,dell laptop w/bluetooth specs are in pics email or TXT ONLY 585-6six6-879zero,computers,Dell Laptop w/Bluetooth dell laptop w/bluetooth specs are in pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Latitude 7470 Laptop (more than one in stock),Dell latitude 7470 laptop More than one in stock Backlit keyboard Windows 11 Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,Dell Latitude 7470 Laptop (more than one in stock) Dell latitude 7470 laptop More than one in stock Backlit keyboard Windows 11 Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Latitude 7480 Laptop w/backlit keyboard (windows 11),Dell latitude 7480 laptop Backlit keyboard Windows 11 Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,Dell Latitude 7480 Laptop w/backlit keyboard (windows 11) Dell latitude 7480 laptop Backlit keyboard Windows 11 Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Windows 11 Ultrabooks 7440 (have multiple in stock),Dell Windows 11 Ultrabooks Latitude 7440 Specs will vary slightly (have multiple in stock) email or TXT ONLY 585-6six6-879zero,computers,Dell Windows 11 Ultrabooks 7440 (have multiple in stock) Dell Windows 11 Ultrabooks Latitude 7440 Specs will vary slightly (have multiple in stock) email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Precision Mobile Workstation,I7 7820hq 16 GB ddr4 256 mvme 1 TB HDD Quadro m12100 4 GB Bluetooth Windows 11 email or TXT ONLY 585-6six6-879zero,computers,Dell Precision Mobile Workstation I7 7820hq 16 GB ddr4 256 mvme 1 TB HDD Quadro m12100 4 GB Bluetooth Windows 11 email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Gaming Computer w/RGB Lights,Gaming computer w/ RGB lights Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,Gaming Computer w/RGB Lights Gaming computer w/ RGB lights Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Workstation Laptop w/bluetooth,Dell laptop Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,Dell Workstation Laptop w/bluetooth Dell laptop Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Lenovo Thinkpad (brand new battery) Laptop,Specs are in the pics Lenovo Thinkpad Brand new battery email or TXT ONLY 585-6six6-879zero,computers,Lenovo Thinkpad (brand new battery) Laptop Specs are in the pics Lenovo Thinkpad Brand new battery email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
Dell Laptop,Dell laptop Has Bluetooth Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,Dell Laptop Dell laptop Has Bluetooth Specs are in the pics email or TXT ONLY 585-6six6-879zero,computers,True,,computers,True
lot of laptops and desktops and parts lot,"ok working laptops,desktops I 5 and 7 and 3ckthe pics this is a sunday and monday deal have batterys,hard drives,ssd ,ram,photo programs,3 disc copier,motherboards and more tub of power supplys again ck the pics call rick 434-1085 today sunday and monday SIX HUNDRED cash over 90laptops in various condition and some ready to go like a HP 17"" sale ends monday 7pm",computers,"lot of laptops and desktops and parts lot ok working laptops,desktops I 5 and 7 and 3ckthe pics this is a sunday and monday deal have batterys,hard drives,ssd ,ram,photo programs,3 disc copier,motherboards and more tub of power supplys again ck the pics call rick 434-1085 today sunday and monday SIX HUNDRED cash over 90laptops in various condition and some ready to go like a HP 17"" sale ends monday 7pm",computers,True,,computers,True
Dell Optiplex 7010,"Dell Service Tag (they put this on all of their computers): C4HBX12. BIOS says ""Manufacture Date = 08/05/2014"" and ""Ownership Date = 09/05/2014"". The heatsink, fans, and vents are pretty clear for dust. Function keys during boot: F2 to enter the BIOS. F12 for boot options. F1, F3-F11 do nothing. BIOS version: A29 (this is the latest version. I checked on their website) Processor: Intel Core i5-3470 CPU @ 3.20GHz 3.20 GHz RAM: 12 GB. 4 DDR3 1600MHz slots with 2 sticks of 2 GB and 2 sticks of 4 GB. Maximum memory capacity: 16 GB Hard drive: 1 slot total, Western Digital Raptor, Recertified, 150 GB capacity, SATA. Hard drive caddy is there/included. OS: Windows 10 Pro, 64-bit/x64. The drive has been wiped clean and a fresh copy of the OS has been installed. It's a local account and I didn't set a password. You don't even have to click, 'Sign in'. Short version of what either has issues or I couldn't test: PS/2 ports - They need the devices already plugged in when you start the computer. Untested: DisplayPort, Serial port, Line-out, Line-in, expansion slots. Needs drivers: 'PCI Serial Port' and 'PCI Simple Communications Controller'. DVD+/-RW optical drive - Tested with playing a DVD on it and it works. I don't have the capability (and possibly the knowledge) to successfully burn a DVD or CD. 4 front USB ports (2 USB 2.0, 2 USB 3.0) - confirmed to work 1 front Microphone port - confirmed to work 1 front Headphone port - confirmed to work 1 PS/2 mouse port - confirmed to work. I found that it only works if you start the computer with the already mouse plugged in. 1 PS/2 keyboard port - confirmed to work. I found that it only works if you start the computer with the already keyboard plugged in. 1 Ethernet/RJ-45 port - confirmed to work 6 rear USB ports (4 USB 2.0, 2 USB 3.0) - confirmed to work (in a general sense. I haven't tested speeds) 2 Displayport ports - I don't have the means to test these 1 Serial port - I don't have the means to test this 1 VGA port - confirmed to work 1 Line-out/rear headphone port - I don't have the ability to test line-out, but testing headphones worked. 1 Line-in/rear Microphone port - I don't have the ability to test line-in, but testing a microphone worked. Wi-fi - it does not have wi-fi Bluetooth - it does not have bluetooth Speaker(s) - confirmed to work Built-in microphone - it does not have a built-in microphone. Device Manager shows there are two items with the yellow triangle symbol with the exclamation point inside. They also have a question mark and are under ""Other devices"", which also has a question mark. It's 'PCI Serial Port' and 'PCI Simple Communications Controller'. When right-clicking and going to Properties, they say, ""The drivers for this device are not installed. (Code 28) There are no compatible drivers for this device. To find a driver for this device, click Update Driver."". I searched for the updates using that and also by going to the Dell website and I couldn't find them. I already checked the BIOS to see if the PCI slot was disabled, it is not. Dimensions: Height: 14.2 inches, or 36 cm Width: 4 inches, or 10.2 cm Depth: 16.1 inches, or 41 cm Minimum weight out of the factory: 17.38 lbs, or 7.9 kg Number of bays: 1 internal 3.5” 1 external 5.25” Expansion slots (I don't have the means to test these): 1 half height PCIe x16 1 half height PCIe x16 (wired x 4) 1 half height PCIe x1 1 half height PC 3 SATA ports (1 SATA 2.0, 2 SATA 3.0) Trusted Platform Module (TPM) 1.2 250W Power Supply Unit (PSU) It has some non-stock and 3rd party software on there. To make things easier for you and ready to use, I've gone through the settings and installed some programs/apps and browser extensions/add-ons. I aimed for a little more privacy and to make things less annoying for the user, while trying to make software better in the future (like providing diagnostic data so they can improve their software). I also tried to pick the best settings for most users and also leave some things be for you to set up or change to your personal preferences. VLC has been installed so you can play DVDs (and whatever other media you want to use it for). For both Firefox and VLC, I made sure to install the correct version to match the processor type. The programs: Firefox VLC These are the browser extensions/add-ons I've installed: Firefox Extensions: DeArrow Decentraleyes Disconnect Don't Track Me Google DuckDuckGo Search & Tracker Protection Facebook Container pinterest-guest Privacy Badger Return YouTube Dislike SponsorBlock uBlock Origin Webmail Ad Blocker Edge Extensions: Edge Store: Privacy Badger uBlock Origin Chrome Store: DeArrow Decentraleyes Disconnect Google Analytics Opt-Out Return YouTube Dislike SponsorBlock",computers,"Dell Optiplex 7010 Dell Service Tag (they put this on all of their computers): C4HBX12. BIOS says ""Manufacture Date = 08/05/2014"" and ""Ownership Date = 09/05/2014"". The heatsink, fans, and vents are pretty clear for dust. Function keys during boot: F2 to enter the BIOS. F12 for boot options. F1, F3-F11 do nothing. BIOS version: A29 (this is the latest version. I checked on their website) Processor: Intel Core i5-3470 CPU @ 3.20GHz 3.20 GHz RAM: 12 GB. 4 DDR3 1600MHz slots with 2 sticks of 2 GB and 2 sticks of 4 GB. Maximum memory capacity: 16 GB Hard drive: 1 slot total, Western Digital Raptor, Recertified, 150 GB capacity, SATA. Hard drive caddy is there/included. OS: Windows 10 Pro, 64-bit/x64. The drive has been wiped clean and a fresh copy of the OS has been installed. It's a local account and I didn't set a password. You don't even have to click, 'Sign in'. Short version of what either has issues or I couldn't test: PS/2 ports - They need the devices already plugged in when you start the computer. Untested: DisplayPort, Serial port, Line-out, Line-in, expansion slots. Needs drivers: 'PCI Serial Port' and 'PCI Simple Communications Controller'. DVD+/-RW optical drive - Tested with playing a DVD on it and it works. I don't have the capability (and possibly the knowledge) to successfully burn a DVD or CD. 4 front USB ports (2 USB 2.0, 2 USB 3.0) - confirmed to work 1 front Microphone port - confirmed to work 1 front Headphone port - confirmed to work 1 PS/2 mouse port - confirmed to work. I found that it only works if you start the computer with the already mouse plugged in. 1 PS/2 keyboard port - confirmed to work. I found that it only works if you start the computer with the already keyboard plugged in. 1 Ethernet/RJ-45 port - confirmed to work 6 rear USB ports (4 USB 2.0, 2 USB 3.0) - confirmed to work (in a general sense. I haven't tested speeds) 2 Displayport ports - I don't have the means to test these 1 Serial port - I don't have the means to test this 1 VGA port - confirmed to work 1 Line-out/rear headphone port - I don't have the ability to test line-out, but testing headphones worked. 1 Line-in/rear Microphone port - I don't have the ability to test line-in, but testing a microphone worked. Wi-fi - it does not have wi-fi Bluetooth - it does not have bluetooth Speaker(s) - confirmed to work Built-in microphone - it does not have a built-in microphone. Device Manager shows there are two items with the yellow triangle symbol with the exclamation point inside. They also have a question mark and are under ""Other devices"", which also has a question mark. It's 'PCI Serial Port' and 'PCI Simple Communications Controller'. When right-clicking and going to Properties, they say, ""The drivers for this device are not installed. (Code 28) There are no compatible drivers for this device. To find a driver for this device, click Update Driver."". I searched for the updates using that and also by going to the Dell website and I couldn't find them. I already checked the BIOS to see if the PCI slot was disabled, it is not. Dimensions: Height: 14.2 inches, or 36 cm Width: 4 inches, or 10.2 cm Depth: 16.1 inches, or 41 cm Minimum weight out of the factory: 17.38 lbs, or 7.9 kg Number of bays: 1 internal 3.5” 1 external 5.25” Expansion slots (I don't have the means to test these): 1 half height PCIe x16 1 half height PCIe x16 (wired x 4) 1 half height PCIe x1 1 half height PC 3 SATA ports (1 SATA 2.0, 2 SATA 3.0) Trusted Platform Module (TPM) 1.2 250W Power Supply Unit (PSU) It has some non-stock and 3rd party software on there. To make things easier for you and ready to use, I've gone through the settings and installed some programs/apps and browser extensions/add-ons. I aimed for a little more privacy and to make things less annoying for the user, while trying to make software better in the future (like providing diagnostic data so they can improve their software). I also tried to pick the best settings for most users and also leave some things be for you to set up or change to your personal preferences. VLC has been installed so you can play DVDs (and whatever other media you want to use it for). For both Firefox and VLC, I made sure to install the correct version to match the processor type. The programs: Firefox VLC These are the browser extensions/add-ons I've installed: Firefox Extensions: DeArrow Decentraleyes Disconnect Don't Track Me Google DuckDuckGo Search & Tracker Protection Facebook Container pinterest-guest Privacy Badger Return YouTube Dislike SponsorBlock uBlock Origin Webmail Ad Blocker Edge Extensions: Edge Store: Privacy Badger uBlock Origin Chrome Store: DeArrow Decentraleyes Disconnect Google Analytics Opt-Out Return YouTube Dislike SponsorBlock",computers,True,,computers,True
